,Unnamed: 0,created_at,text,sentiment,positive_sentiment_score,negative_sentiment_score
76,76,2022-12-04 16:52:20+00:00,"@ciprian_dascalu @cryptonomadro JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/v5ZbzQFmqW",NEUTRAL,0.2466365247964859,0.00038337032310664654
77,77,2022-12-04 16:52:19+00:00,"#TwitterGate black rock helped Twitter suppress free speech, black rock tried to block, Elon musk from buying Twitter, putting in the second highest offer! #twitter #Elonmusk #CORRUPTION #1stAmendment #truth #USA #trumptruths #blackrockisevil #JamesWoods #Hodgetwins https://t.co/9sKPPoO2yM",NEUTRAL,0.08747711777687073,0.02899957448244095
78,78,2022-12-04 16:52:17+00:00,"@CryptoInsightsX @binary_x @BabyDogeCoin @HookedProtocol @RealFlokiInu @SweatEconomy @Treasure_DAO @Aptos_Network @TrustWallet @solana DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.00042072846554219723,0.0009939954616129398
79,79,2022-12-04 16:52:16+00:00,"@northstraddler @Cammos78 @LadyGahGahNot JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/SffJdykd5q",NEUTRAL,0.20083247125148773,0.0004046879766974598
80,80,2022-12-04 16:52:14+00:00,"@daanksy @westcoastbill JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/t6fmcnBqQH",NEUTRAL,0.3501788079738617,0.00039968814235180616
81,81,2022-12-04 16:52:10+00:00,"@azar47_ @westcoastbill @EquityAnimal @itsmarkmoran JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ea3sQ4230I",NEUTRAL,0.3627437949180603,0.000505702686496079
82,82,2022-12-04 16:52:06+00:00,"@Cetoex DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.000719671428669244,0.000970792374573648
83,83,2022-12-04 16:51:52+00:00,"#Taibbi listed accounts were viewers of #GTV who worked with #SteveBannon the political strategist 

Bannon admitted he pushed #HunterBiden sex scandal
#GuoWenGui and Bannon worked together to sway the election in favor of #Trump
#Thebreakdown #ElonMusk #ElectionInterference https://t.co/62kjjQlz5W",NEUTRAL,0.03100050613284111,0.14849582314491272
84,84,2022-12-04 16:51:50+00:00,"@westcoastbill JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/PzeBblXQhi",NEUTRAL,0.3764057159423828,0.0002709382970351726
85,85,2022-12-04 16:51:43+00:00,"@caipyqueen @Crypto_Swarm @SBU_DAO_Espanol JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/XhN8kymsXO",NEUTRAL,0.28188061714172363,0.0003644109528977424
86,86,2022-12-04 16:51:39+00:00,"@CryptoWolfHost @xKriptoAlp JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/P91yVVdO2D",NEUTRAL,0.3395683765411377,0.0003024792531505227
87,87,2022-12-04 16:51:37+00:00,"@Mr_Crypto5 @G30RGE_ JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/97gbE9v4sJ",NEUTRAL,0.26543518900871277,0.0003665108815766871
88,88,2022-12-04 16:51:31+00:00,It’s crazy that I can’t find the full video of Kanye and Jones. Obviously the proposal of loving hitler sounds insane but I need the full context. #AlexJones #KanyeWest #Elonmusk,MIXED,0.05726100504398346,0.11860658973455429
89,89,2022-12-04 16:51:30+00:00,"@crypto_inez @onecryptogirl JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/3KtLnXHIPm",NEUTRAL,0.2849581837654114,0.00032312219263985753
90,90,2022-12-04 16:51:29+00:00,"Elon Musk slams liberal media for 'deceiving the American public'
#ElonMusk #liberals #media #deceit #public  https://t.co/3LXEtj8CoP",NEUTRAL,0.003529889043420553,0.40890583395957947
91,91,2022-12-04 16:51:14+00:00,🚷Let's doo IT‼️Paro*Games #Elonmusk #elonmusk #elonmusktwitter #DogecoinToTheMoon  #TikTok https://t.co/s6d4ZkkLvJ,NEUTRAL,0.2252381145954132,0.006258550100028515
92,92,2022-12-04 16:51:06+00:00,"The Tesla Semi was just launched. What might this mean for the future of trucking industry? 
#190tech #tesla #tech #Elonmusk https://t.co/MBayerNEr7",NEUTRAL,0.07618246227502823,0.005106555297970772
93,93,2022-12-04 16:51:03+00:00,EM @elonmusk Elon Musk says expects Neuralink to begin human trials in six months - WHTC https://t.co/XetUDuOqUf #elonmusk #neuralink,NEUTRAL,0.0010777473216876388,0.004160411190241575
94,94,2022-12-04 16:51:01+00:00,"@Farshad84478821 DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.000927070330362767,0.0010445074876770377
95,95,2022-12-04 16:50:54+00:00,@CNN Now it all depends on the organization conducting poll and their definition of hate speech.  The Hunter Biden coverup is enough for me…thank you #Elonmusk,NEGATIVE,0.04674282670021057,0.6398364901542664
96,96,2022-12-04 16:50:50+00:00,"@mtaibbi @SpaceX @neuralink @elonmusk (maybe the REAL question ought to be ""how MANY conflicts of interest do you have, Mr. @mtaibbi, and how much do you 'earn' from these multiple streams of 'passive income' connected to @elonmusk?"" @EricRWeinstein, you're a @peterthiel creature like #ElonMusk—can you help us here?)",NEUTRAL,0.005099096335470676,0.03728524595499039
97,97,2022-12-04 16:50:49+00:00,"@MrRealWhale #Rabbit2023 will boom in year 2023. Buy now
🔥A small investment will provide us with financial freedom.

https://t.co/pFm5w1GlEL

@rabbit2023_

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币",NEUTRAL,0.09817960858345032,0.00016834877897053957
98,98,2022-12-04 16:50:44+00:00,"@Missy__Crypto @Web3xETH JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/jjxQGqHLAb",NEUTRAL,0.3071460723876953,0.0002597018319647759
99,99,2022-12-04 16:50:27+00:00,"@pedro1306_ @VelodromeFi @optimismFND JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/EtU8SAP9ja",NEUTRAL,0.20151109993457794,0.0005813040188513696
100,100,2022-12-04 16:50:15+00:00,"@Cetoex DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.000719671428669244,0.000970792374573648
101,101,2022-12-04 16:50:15+00:00,"@CryptoJutsu1 @ciprian_dascalu JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/CnfBjgKJW8",NEUTRAL,0.2347901165485382,0.00033371776225976646
102,102,2022-12-04 16:50:12+00:00,"@elonmusk Yes, this is so needed! Beside, whatever helps to prevent friction among users is more than welcome! #Elonmusk #ElonGOAT",POSITIVE,0.6218206286430359,0.003021742682904005
103,103,2022-12-04 16:50:09+00:00,"@SchaanSteve @ZeroHedge_ @Bitboy_Crypto JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/RRGD3mMFm7",NEUTRAL,0.19972218573093414,0.0003332961641717702
104,104,2022-12-04 16:50:03+00:00,"@Trad35 @BillAckman JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/qG4PwNKPgW",NEUTRAL,0.24287281930446625,0.0003495599958114326
105,105,2022-12-04 16:50:02+00:00,"@BSCGemsAlert DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.0009458226850256324,0.0009978628950193524
106,106,2022-12-04 16:49:53+00:00,"@topstonks JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/oNox2Qs28K",NEUTRAL,0.2705627381801605,0.00033067469485104084
107,107,2022-12-04 16:49:47+00:00,@POTUS You are such a fool.  They NEVER should have gone as high as you let them and you still have no clue.  You have done NOTHING for this country but try to destroy it. Glad all the nonsense that went on with the Democrats and your corruption with your son and you exposed.  #ElonMusk,NEGATIVE,0.0004687316541094333,0.9954109787940979
108,108,2022-12-04 16:49:46+00:00,"@MattWallace888 DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.0006701771053485572,0.000909995986148715
109,109,2022-12-04 16:49:42+00:00,"@IAmPotDEALer17 JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/so4yGElDsY",NEUTRAL,0.2746219038963318,0.0004231956845615059
110,110,2022-12-04 16:49:37+00:00,"@WillCryptoUP @CryptoFomoQueen JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/ppsdQOVYek",NEUTRAL,0.23164544999599457,0.0002975975803565234
111,111,2022-12-04 16:49:34+00:00,"@Crypto_Ynah JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/zzKZn5DTqO",NEUTRAL,0.2943454682826996,0.0002652739640325308
112,112,2022-12-04 16:49:30+00:00,"@elonmusk DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.0006746796425431967,0.0008007626165635884
113,113,2022-12-04 16:49:17+00:00,"@BabyDogeCEX @binance @BabyDogeCoin DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.0011100106639787555,0.0006642079097218812
114,114,2022-12-04 16:48:52+00:00,"@CryptoBabyBi JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/Fn0GxJ9hsV",NEUTRAL,0.2460414469242096,0.00032584447762928903
115,115,2022-12-04 16:48:40+00:00,"@0xju_ @thedefivillain JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/s0QvBEboAT",NEUTRAL,0.24742071330547333,0.00038121972465887666
116,116,2022-12-04 16:48:32+00:00,"EM @elonmusk Caitlyn Jenner tells Elon Musk he's 'public enemy number one to some very, very bad people' and that she's worried about his safety - Yahoo! Voices https://t.co/0iDn8oG0rw #ElonMusk #Tesla #SpaceX",NEGATIVE,0.007151167374104261,0.6710872650146484
117,117,2022-12-04 16:48:29+00:00,"@Yusufbeyyyyyyyy @cryptogems555 @rabbit2023_ Lfgggggggoooooooooooo

https://t.co/rqouOo3aWB

@rabbit2023_

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币",NEUTRAL,0.0013297322439029813,0.0006368705071508884
118,118,2022-12-04 16:48:29+00:00,"@binance DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.0006648336420767009,0.0006522880285046995
119,119,2022-12-04 16:48:06+00:00,"@Yusufbeyyyyyyyy @hernanlafalce @rabbit2023_ Rabbit2023 for sure

https://t.co/rqouOnL1It

@rabbit2023_

#BSC #ETH #BNB #Rabbit2023 #ElonMusk #Vitalik #CZ #RabbitYear $RABBIT #币安 #区块链 #加密货币",NEUTRAL,0.0015796598745509982,0.00021421484416350722
120,120,2022-12-04 16:47:55+00:00,#Elonmusk has a plan https://t.co/wszLNn4Erl,NEUTRAL,0.02201054058969021,0.0044275433756411076
121,121,2022-12-04 16:47:40+00:00,"@ClassyCrypto_ JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/8LHbihNUng",NEUTRAL,0.29605406522750854,0.00022589472064282745
122,122,2022-12-04 16:47:40+00:00,🐵 Inside chilling ‘Frankenstein’ #monkey experiments as #ElonMusk urged to ban tests - @TheSun https://t.co/W0C3CI6BuU,NEUTRAL,0.012563584372401237,0.0507357232272625
123,123,2022-12-04 16:47:39+00:00,"@elonmusk freeing the bird. Next we’ll free the doge!

#ElonMusk #DogecoinToTheMoon #doge #msm #MSNBC #cbs https://t.co/52ds4bOLc4",NEUTRAL,0.3116796910762787,0.013870678842067719
124,124,2022-12-04 16:47:36+00:00,"@BSCGemsAlert DATA BY @coingecko about #CAW :
Circulating Supply = 636 T
Total Supply = 666 T
#CAW is Decentralized 🔥
#CAW is Decentralized Social Media 
#CAW like a #bitcoin 
#CAW with #ElonMusk #Ryosi #Vitalik #CZ
KEEP FREE SPECH IN FUTURE!",NEUTRAL,0.0009458226850256324,0.0009978628950193524
